       0.000000 ,       0.010000 ,       0.020000 ,       0.030000 ,       0.040000 ,       0.050000 ,       0.060000 ,       0.070000 ,       0.080000 ,       0.090000 ,       0.100000 ,       0.110000 ,       0.120000 ,       0.130000 ,       0.140000 ,       0.150000 ,       0.160000 ,       0.170000 ,       0.180000 ,       0.190000
29522124.000000 ,30221728.000000 ,30387372.000000 ,30471096.000000 ,30422368.000000 ,30478316.000000 ,30473572.000000 ,30418748.000000 ,30417698.000000 ,30419902.000000 ,30397720.000000 ,30531036.000000 ,30417466.000000 ,30403854.000000 ,30448776.000000 ,30394340.000000 ,30418492.000000 ,30469284.000000 ,30483496.000000 ,30466208.000000
29536222.000000 ,30242372.000000 ,30404570.000000 ,30517882.000000 ,30432986.000000 ,30429408.000000 ,30413740.000000 ,30448230.000000 ,30469232.000000 ,30404636.000000 ,30401828.000000 ,30473584.000000 ,30443992.000000 ,30489306.000000 ,30466180.000000 ,30520812.000000 ,30433878.000000 ,30443990.000000 ,30476696.000000 ,30461694.000000
29503704.000000 ,30235200.000000 ,30388598.000000 ,30476224.000000 ,30481624.000000 ,30432124.000000 ,30494198.000000 ,30428756.000000 ,30432934.000000 ,30472632.000000 ,30497466.000000 ,30474368.000000 ,30384996.000000 ,30464156.000000 ,30418670.000000 ,30430984.000000 ,30430608.000000 ,30412442.000000 ,30466312.000000 ,30413090.000000
29512632.000000 ,30209336.000000 ,30447756.000000 ,30443380.000000 ,30422864.000000 ,30475646.000000 ,30465050.000000 ,30407732.000000 ,30457110.000000 ,30432000.000000 ,30479524.000000 ,30441032.000000 ,30459868.000000 ,30464328.000000 ,30455210.000000 ,30416754.000000 ,30444296.000000 ,30469044.000000 ,30417566.000000 ,30454940.000000
29521110.000000 ,30201432.000000 ,30413656.000000 ,30485282.000000 ,30471036.000000 ,30395938.000000 ,30431876.000000 ,30508374.000000 ,30442270.000000 ,30375648.000000 ,30433146.000000 ,30472540.000000 ,30452532.000000 ,30507056.000000 ,30482408.000000 ,30384818.000000 ,30433076.000000 ,30494924.000000 ,30408858.000000 ,30437440.000000
29541148.000000 ,30222296.000000 ,30413468.000000 ,30477808.000000 ,30445384.000000 ,30444106.000000 ,30485492.000000 ,30522970.000000 ,30454252.000000 ,30463160.000000 ,30427062.000000 ,30416386.000000 ,30399860.000000 ,30470726.000000 ,30452092.000000 ,30400192.000000 ,30431656.000000 ,30480060.000000 ,30402508.000000 ,30459182.000000
29519702.000000 ,30217094.000000 ,30386986.000000 ,30387734.000000 ,30428948.000000 ,30499744.000000 ,30455940.000000 ,30433114.000000 ,30427118.000000 ,30433404.000000 ,30460626.000000 ,30481304.000000 ,30460496.000000 ,30422228.000000 ,30505194.000000 ,30456038.000000 ,30395766.000000 ,30387824.000000 ,30424914.000000 ,30447830.000000
29535552.000000 ,30237438.000000 ,30462840.000000 ,30470660.000000 ,30461342.000000 ,30428940.000000 ,30385524.000000 ,30404184.000000 ,30515088.000000 ,30436054.000000 ,30429446.000000 ,30493216.000000 ,30433982.000000 ,30473950.000000 ,30440638.000000 ,30493230.000000 ,30436544.000000 ,30495348.000000 ,30446004.000000 ,30432668.000000
29521638.000000 ,30188974.000000 ,30426206.000000 ,30478780.000000 ,30418274.000000 ,30467380.000000 ,30458072.000000 ,30439406.000000 ,30422494.000000 ,30465592.000000 ,30383912.000000 ,30420074.000000 ,30446722.000000 ,30515068.000000 ,30455906.000000 ,30419000.000000 ,30424618.000000 ,30417332.000000 ,30448066.000000 ,30433242.000000
29558762.000000 ,30209530.000000 ,30407696.000000 ,30478208.000000 ,30442558.000000 ,30384752.000000 ,30504436.000000 ,30453350.000000 ,30436330.000000 ,30428046.000000 ,30458180.000000 ,30441752.000000 ,30428298.000000 ,30451506.000000 ,30438984.000000 ,30441936.000000 ,30412642.000000 ,30501510.000000 ,30477022.000000 ,30482738.000000
29517134.000000 ,30231498.000000 ,30405598.000000 ,30443114.000000 ,30469406.000000 ,30376730.000000 ,30452314.000000 ,30478778.000000 ,30437632.000000 ,30400664.000000 ,30402736.000000 ,30455090.000000 ,30473564.000000 ,30475676.000000 ,30436212.000000 ,30416490.000000 ,30458382.000000 ,30430320.000000 ,30452310.000000 ,30445726.000000
29535114.000000 ,30235226.000000 ,30445838.000000 ,30492622.000000 ,30433164.000000 ,30433516.000000 ,30404002.000000 ,30499778.000000 ,30445720.000000 ,30465054.000000 ,30442026.000000 ,30479210.000000 ,30435524.000000 ,30470026.000000 ,30415908.000000 ,30432406.000000 ,30460944.000000 ,30434994.000000 ,30430186.000000 ,30430238.000000
29510424.000000 ,30246310.000000 ,30399600.000000 ,30426442.000000 ,30475392.000000 ,30449456.000000 ,30496876.000000 ,30420348.000000 ,30410110.000000 ,30431406.000000 ,30395082.000000 ,30467704.000000 ,30415392.000000 ,30421622.000000 ,30415440.000000 ,30448246.000000 ,30390160.000000 ,30462418.000000 ,30481274.000000 ,30462934.000000
29493864.000000 ,30217244.000000 ,30369836.000000 ,30422848.000000 ,30458296.000000 ,30415508.000000 ,30471532.000000 ,30487832.000000 ,30419806.000000 ,30446598.000000 ,30523778.000000 ,30442206.000000 ,30459692.000000 ,30447834.000000 ,30427128.000000 ,30470864.000000 ,30443158.000000 ,30452776.000000 ,30433040.000000 ,30462314.000000
29553700.000000 ,30198608.000000 ,30437624.000000 ,30465122.000000 ,30467344.000000 ,30409960.000000 ,30435292.000000 ,30442432.000000 ,30463574.000000 ,30388824.000000 ,30457748.000000 ,30431208.000000 ,30490140.000000 ,30473004.000000 ,30474054.000000 ,30452056.000000 ,30426630.000000 ,30413844.000000 ,30455478.000000 ,30407610.000000
29520278.000000 ,30234740.000000 ,30432194.000000 ,30446624.000000 ,30488588.000000 ,30470142.000000 ,30482918.000000 ,30450752.000000 ,30433146.000000 ,30466472.000000 ,30420066.000000 ,30429018.000000 ,30449522.000000 ,30444894.000000 ,30412188.000000 ,30496340.000000 ,30456522.000000 ,30475944.000000 ,30457454.000000 ,30482020.000000
29523320.000000 ,30288084.000000 ,30416882.000000 ,30455480.000000 ,30488778.000000 ,30418382.000000 ,30425350.000000 ,30451830.000000 ,30442802.000000 ,30434830.000000 ,30461486.000000 ,30437496.000000 ,30433610.000000 ,30440900.000000 ,30516428.000000 ,30416718.000000 ,30430218.000000 ,30424484.000000 ,30404108.000000 ,30462718.000000
29543844.000000 ,30206708.000000 ,30451984.000000 ,30433928.000000 ,30449886.000000 ,30449854.000000 ,30451448.000000 ,30419230.000000 ,30402140.000000 ,30434538.000000 ,30448706.000000 ,30453812.000000 ,30382874.000000 ,30416656.000000 ,30488832.000000 ,30428472.000000 ,30380774.000000 ,30404428.000000 ,30465980.000000 ,30470874.000000
29567622.000000 ,30221636.000000 ,30412150.000000 ,30413688.000000 ,30398984.000000 ,30455702.000000 ,30476298.000000 ,30429118.000000 ,30504472.000000 ,30438450.000000 ,30469588.000000 ,30452304.000000 ,30499206.000000 ,30424566.000000 ,30422518.000000 ,30475932.000000 ,30487336.000000 ,30415648.000000 ,30447860.000000 ,30457976.000000
29553266.000000 ,30233870.000000 ,30402990.000000 ,30477190.000000 ,30482906.000000 ,30467554.000000 ,30432774.000000 ,30384576.000000 ,30469636.000000 ,30415734.000000 ,30495232.000000 ,30440904.000000 ,30457520.000000 ,30458106.000000 ,30453628.000000 ,30438302.000000 ,30430876.000000 ,30443876.000000 ,30464064.000000 ,30493664.000000
29510424.000000 ,30214018.000000 ,30429072.000000 ,30461978.000000 ,30505528.000000 ,30432952.000000 ,30452484.000000 ,30435540.000000 ,30444156.000000 ,30444604.000000 ,30439448.000000 ,30415854.000000 ,30411624.000000 ,30466240.000000 ,30365962.000000 ,30427876.000000 ,30444954.000000 ,30505466.000000 ,30426442.000000 ,30472618.000000
29552996.000000 ,30230430.000000 ,30474886.000000 ,30450744.000000 ,30469422.000000 ,30471274.000000 ,30409884.000000 ,30481342.000000 ,30466878.000000 ,30473216.000000 ,30424524.000000 ,30437422.000000 ,30464006.000000 ,30466526.000000 ,30459628.000000 ,30428292.000000 ,30418014.000000 ,30445832.000000 ,30440252.000000 ,30465474.000000
29513184.000000 ,30214118.000000 ,30380376.000000 ,30464360.000000 ,30506296.000000 ,30502394.000000 ,30531284.000000 ,30423626.000000 ,30468350.000000 ,30418850.000000 ,30415084.000000 ,30440110.000000 ,30432644.000000 ,30472512.000000 ,30436160.000000 ,30388646.000000 ,30438538.000000 ,30419462.000000 ,30445264.000000 ,30457396.000000
29529502.000000 ,30233536.000000 ,30429886.000000 ,30444868.000000 ,30437604.000000 ,30466626.000000 ,30426776.000000 ,30483954.000000 ,30419682.000000 ,30486074.000000 ,30481068.000000 ,30411384.000000 ,30425592.000000 ,30436978.000000 ,30431022.000000 ,30493100.000000 ,30424874.000000